age,gender,location,device_type,ad_type,hour_of_day,budget,avg_competitor_bid,click
63,F,Suburban,Tablet,Video,1,1657.6090472998167,0.35863649168741774,0
21,M,Urban,Mobile,Video,19,2797.1006594359537,0.6802038834465096,1
40,M,Suburban,Tablet,Video,21,670.8062389290496,1.093955178359329,0
61,F,Suburban,Mobile,Banner,6,761.7720040505176,1.7826396868974557,0
42,M,Urban,Mobile,Video,15,881.7719062810007,0.4995647058326904,0
29,M,Urban,Tablet,Video,18,2080.301947664444,0.5094451712310569,0
34,M,Suburban,Tablet,Text,6,1415.7626764282213,1.7039237241323106,0
32,F,Suburban,Tablet,Video,2,873.1098479940031,1.0656448751641752,0
27,M,Suburban,Mobile,Text,17,804.9124271260364,1.413666093683724,0
52,F,Rural,Desktop,Banner,1,2185.4014481821932,0.7588143687257632,0
46,F,Suburban,Desktop,Video,8,1656.4768289689234,1.693875608250576,0
29,M,Urban,Tablet,Banner,22,2681.893937903136,0.9545793823864078,0
18,F,Suburban,Tablet,Banner,4,1510.064155778572,1.8155643928820677,0
18,F,Rural,Desktop,Banner,10,2139.354337536125,0.8609220187311326,0
27,F,Suburban,Desktop,Banner,2,2489.611250844696,1.636583435423963,0
35,M,Rural,Tablet,Banner,23,2884.196955883778,0.20579996571764653,0
64,M,Rural,Tablet,Text,1,2673.2442272454714,1.397362476619094,0
19,F,Urban,Tablet,Text,18,2438.2664731428904,0.3689023625563884,0
25,M,Suburban,Desktop,Banner,10,1532.2201480500528,1.804520880103494,0
39,F,Rural,Desktop,Banner,20,2957.0111692834093,1.9328247575792712,0
39,M,Suburban,Desktop,Video,11,1161.797780830621,0.7103948227666804,0
43,M,Rural,Tablet,Banner,14,2153.239197782623,1.169061669316432,0
43,F,Urban,Mobile,Text,16,826.5427734102136,0.8595397420695255,0
26,M,Urban,Desktop,Text,21,2014.819396077841,1.264542098200411,0
38,F,Suburban,Mobile,Text,1,2224.7216880399756,0.7734469494175276,0
48,M,Suburban,Mobile,Text,22,725.7329280778414,1.6563900891110612,0
60,F,Suburban,Desktop,Banner,22,1237.3711945092982,0.15959833860649109,0
23,M,Suburban,Desktop,Text,0,2103.81161801872,1.5084840482165303,0
31,F,Suburban,Desktop,Text,3,2005.3377500420272,0.1262847374121752,0
50,M,Rural,Tablet,Text,16,2170.529049581922,1.9294895377368138,0
24,M,Suburban,Mobile,Video,6,811.1101844721087,0.17704215007204716,0
41,F,Rural,Mobile,Banner,4,1788.273541648037,1.6105039044213512,0
26,M,Rural,Mobile,Text,7,2819.0182214451956,1.4292543015515131,0
28,F,Rural,Mobile,Text,0,2884.4273304924336,1.7354272631695247,0
40,M,Suburban,Tablet,Banner,9,816.8232480850484,0.34410427762756246,0
19,F,Urban,Desktop,Text,3,2735.9933708196922,0.7742563069472215,0
32,F,Urban,Desktop,Text,13,1941.1930900776185,0.2634280132731772,0
52,F,Suburban,Tablet,Text,8,2382.294489120574,0.6481411858246677,0
53,F,Suburban,Desktop,Video,16,876.616411349854,1.2577568097886023,0
45,F,Suburban,Mobile,Text,13,2344.6652216483544,1.9428138004399365,0
56,F,Rural,Tablet,Text,18,677.6938569170638,0.5830846380993585,0
61,F,Urban,Tablet,Banner,1,2082.5415627808115,0.7473166014578106,0
21,F,Urban,Mobile,Banner,13,2170.17227312249,0.8749626251779978,0
27,M,Urban,Tablet,Video,8,2161.829691020729,0.1582330738019007,0
23,M,Urban,Mobile,Banner,4,646.6436317986911,1.408083043197999,0
47,M,Rural,Tablet,Banner,14,1460.4780320717073,0.33993720597436977,0
63,M,Suburban,Desktop,Video,5,2360.98889956589,1.7689881682960857,0
52,F,Rural,Mobile,Text,15,2492.0445235770326,0.8881148848978662,0
60,F,Suburban,Desktop,Banner,10,1538.770177097975,1.7609418320035226,0
27,M,Suburban,Tablet,Banner,23,905.0431999961093,1.4959614537681112,0
49,M,Urban,Tablet,Video,8,1748.616401738924,1.5799029553435282,0
59,F,Urban,Tablet,Banner,11,2125.659852993801,0.813990172831866,0
59,M,Suburban,Tablet,Banner,7,2801.003331663817,1.644492526744048,0
20,F,Suburban,Tablet,Text,23,2203.3612311263023,1.1657169288679945,0
43,M,Urban,Desktop,Video,16,2556.6518923763188,0.42113070349979753,0
32,F,Urban,Mobile,Text,11,1161.8677593852026,1.7954302636007389,0
34,F,Urban,Tablet,Text,0,2583.097837155372,0.8733072395089129,0
44,M,Urban,Tablet,Text,7,2029.9281579626274,1.8058646910810272,0
35,M,Urban,Tablet,Video,0,1872.4737767558156,1.1940875721634476,0
36,F,Rural,Desktop,Banner,12,1167.1589354462672,0.19756781442708884,0
29,M,Rural,Tablet,Text,4,1009.7389993424642,1.5912419873405703,0
41,M,Rural,Tablet,Video,19,1859.692176168632,0.1485485940192889,0
22,F,Urban,Tablet,Banner,4,2728.597430172948,0.28839536126160464,0
41,M,Suburban,Mobile,Video,7,1088.4447740781127,0.7403983655513386,0
44,M,Suburban,Mobile,Text,10,1196.732166699383,1.2991667537104297,0
47,F,Urban,Tablet,Video,23,2869.8023254018703,0.9129495377913162,0
32,F,Rural,Mobile,Text,19,566.5179527138213,0.8554485955856255,0
64,F,Suburban,Tablet,Video,7,1713.4727945983827,0.9131347530604315,0
55,M,Urban,Tablet,Text,9,1821.917801368638,0.34124825382057666,0
61,F,Rural,Mobile,Banner,4,2189.311965404561,1.4284865858523657,0
51,M,Rural,Mobile,Video,19,984.9645228242123,0.48212173119433954,0
44,M,Rural,Tablet,Video,22,1928.5319357957287,0.9265205583872843,0
37,M,Rural,Mobile,Banner,2,773.6632686470555,1.942730632924237,0
58,M,Rural,Mobile,Text,4,1167.520622392844,1.8628228100675492,0
49,F,Rural,Mobile,Text,14,537.7699182509381,1.560159005338622,0
21,M,Rural,Desktop,Text,13,1633.5262524806985,1.7833626851842241,0
22,M,Rural,Desktop,Banner,20,937.7758636525753,1.4024035022791217,0
25,M,Rural,Desktop,Video,4,741.8840986784874,1.6574423417539297,0
39,F,Rural,Desktop,Video,1,1360.7727697989712,0.57172945379858,0
59,F,Urban,Desktop,Video,6,698.0442180900283,0.964084935641351,0
24,F,Suburban,Tablet,Banner,6,2161.0331391155532,0.6456707854210301,0
39,M,Urban,Mobile,Text,23,1002.1700882747054,0.17214850289306638,0
63,M,Suburban,Desktop,Text,13,2275.6819798164197,0.556607981130175,0
47,F,Urban,Mobile,Text,22,2599.6418766607453,0.5871259872042734,0
54,F,Suburban,Tablet,Video,14,2353.2465478614763,1.400966754916606,0
33,M,Suburban,Mobile,Banner,16,2407.12769033566,0.7510921302497561,0
32,F,Suburban,Mobile,Text,8,2109.4136488379127,0.5103560718077105,0
22,M,Urban,Tablet,Text,3,1440.751014839468,0.12457974637243759,0
20,F,Suburban,Tablet,Video,15,1371.3616646397968,0.860169818488883,0
40,M,Rural,Mobile,Text,13,1922.355101462047,1.5646752255340095,0
27,M,Suburban,Mobile,Video,0,1120.1213673437728,1.291959391047848,0
22,M,Urban,Tablet,Text,1,1361.618665908519,1.805368426540649,0
40,F,Urban,Desktop,Video,12,888.2496045362877,1.1902870092059292,0
32,F,Rural,Desktop,Video,7,2450.3432481050386,0.19088029133030598,0
35,M,Suburban,Desktop,Text,23,2339.0608983191923,0.9278523957267453,0
42,F,Urban,Desktop,Video,8,1758.1402072455903,0.897466522589918,0
25,M,Suburban,Mobile,Text,9,1423.9325398185101,1.713847905039852,0
48,F,Rural,Desktop,Text,23,2241.6853211224825,1.3478607899258273,0
38,F,Rural,Desktop,Banner,19,711.6919244813939,0.6051183860952162,0
19,M,Urban,Tablet,Text,9,619.3729279667741,1.4323843361497133,0
39,F,Suburban,Tablet,Text,22,2249.4180302720297,1.679656395816939,0
25,F,Rural,Tablet,Banner,15,1875.1571991963458,0.2085082422352306,0
40,M,Rural,Tablet,Banner,8,2333.0937144672307,1.470794579039126,1
49,M,Urban,Mobile,Video,5,1198.9383259461947,1.6105954102069056,0
25,M,Rural,Mobile,Banner,21,770.7402315114979,0.7866160440008803,0
21,M,Urban,Mobile,Banner,11,1574.9047408770366,1.9074095143196685,0
47,F,Rural,Desktop,Video,16,1566.730373309711,1.6811531206866366,0
36,F,Rural,Desktop,Banner,9,2397.628449814775,0.5998860292888234,0
40,M,Urban,Mobile,Text,10,805.338966319701,0.8473406885359469,0
35,F,Urban,Desktop,Banner,8,2865.188751513887,1.825601828178822,0
46,M,Suburban,Desktop,Video,17,639.9906638367602,1.6816859889795581,0
40,M,Rural,Desktop,Text,2,1282.3408624989538,1.6334108916399281,0
50,M,Suburban,Desktop,Video,4,2257.511312188758,1.9453931644386886,0
64,F,Suburban,Desktop,Banner,4,2293.656456694782,0.24137985689148803,0
35,F,Urban,Tablet,Text,4,1917.6427687090281,0.21900931781978747,0
61,F,Rural,Mobile,Banner,10,677.36604630803,0.9265179221315601,0
50,M,Urban,Mobile,Video,3,2640.9011630124514,1.8341267163841086,0
24,M,Rural,Desktop,Video,4,2086.821807245283,1.1137044760766437,0
45,F,Urban,Desktop,Banner,18,2397.062727944487,1.8739022872411109,0
18,F,Rural,Tablet,Video,10,1465.575438068156,0.3950983058758982,0
56,F,Suburban,Mobile,Banner,11,1108.4302889965659,1.5007184750617515,0
51,F,Rural,Tablet,Video,16,2300.2359170630816,0.712732834971751,0
56,M,Rural,Tablet,Video,14,2538.79114891413,1.3866655953646858,0
36,F,Urban,Mobile,Video,22,2531.30107043203,0.9137423680559208,0
48,F,Rural,Tablet,Video,1,2292.940992738065,0.6772531152708196,0
30,M,Rural,Tablet,Text,23,847.3721890247714,1.7252048524327235,0
41,F,Rural,Mobile,Text,0,1054.4738721822455,0.8403801777256199,0
22,F,Rural,Mobile,Banner,5,1751.0948304283545,0.5337044937122374,0
40,F,Suburban,Mobile,Banner,0,1768.375236861308,0.3871026141125097,0
36,M,Urban,Tablet,Banner,14,1721.3409435148264,0.4365991270934253,0
18,M,Rural,Desktop,Banner,23,2565.096524626971,1.0925365391734672,0
50,F,Urban,Desktop,Video,1,813.4529169128206,0.20272746282559082,0
50,M,Suburban,Desktop,Video,7,2480.660952171351,0.24361527624854942,0
49,F,Suburban,Tablet,Video,15,555.8323785838688,0.9578986404575539,0
45,F,Rural,Tablet,Banner,15,1307.684728423761,1.4316334652543679,0
54,M,Urban,Desktop,Text,15,991.2500243582507,1.4093440381036282,0
58,F,Urban,Mobile,Banner,19,1816.6124811685631,1.8090828998789226,0
29,M,Urban,Mobile,Text,18,1809.7341086935164,1.0617169105952746,0
26,M,Suburban,Tablet,Text,1,1766.360349918818,0.5142209858318335,0
28,M,Suburban,Desktop,Video,19,1222.044804080877,1.6209427324020895,0
50,F,Rural,Tablet,Video,13,1804.505849032945,0.38030438021968904,0
36,F,Urban,Tablet,Banner,1,2264.4463789790957,1.3798313116357006,0
59,F,Urban,Desktop,Banner,18,1484.428075631725,1.4277827093670226,0
51,F,Suburban,Tablet,Text,1,2821.6041886575863,0.46734447013705205,0
24,M,Rural,Mobile,Text,17,671.1730448404444,0.2040844532148985,0
48,F,Rural,Mobile,Video,16,2967.752397002462,0.45664890809430314,0
19,F,Rural,Desktop,Text,18,2403.466289160041,1.6077070211863336,0
36,M,Suburban,Tablet,Text,13,1982.9459176688038,1.6854378904440344,0
55,M,Urban,Mobile,Banner,16,1008.360090876421,0.5977031258064486,0
49,F,Rural,Desktop,Banner,15,2068.270187563903,1.0874460748599086,0
27,M,Rural,Desktop,Text,18,2505.2078978999543,0.20710792839738784,0
58,F,Urban,Desktop,Text,16,1134.1140689104623,0.4684027219559769,0
25,F,Rural,Tablet,Text,11,599.7394470350577,1.1769431770849994,0
43,M,Suburban,Desktop,Banner,20,1606.88259492462,0.542260216505386,0
47,M,Rural,Tablet,Banner,3,1261.0874436232525,0.19678036706995305,0
28,F,Urban,Desktop,Video,7,1215.3710221674496,1.790020978013231,0
58,F,Suburban,Tablet,Video,0,2312.0165350795337,0.5415929371562507,0
37,F,Rural,Mobile,Video,13,870.0812200004611,1.5756591958136186,0
37,F,Urban,Tablet,Video,8,2127.331135620473,0.9025763096110734,0
26,F,Urban,Mobile,Banner,17,653.1754063489868,1.4409590287921288,0
25,M,Urban,Mobile,Video,23,2799.7192895839894,0.7769683332653994,0
32,F,Urban,Desktop,Banner,22,1965.2186690376311,1.245104900444891,0
51,M,Rural,Mobile,Banner,11,2827.4538723595915,1.3474888037123445,0
41,M,Rural,Tablet,Video,1,2669.6900563301756,0.33488536236440025,0
50,M,Suburban,Mobile,Banner,5,2674.582170566041,1.7793900438620103,0
58,F,Suburban,Tablet,Text,4,799.375293017747,0.770531620680818,0
58,F,Urban,Tablet,Video,22,2239.707160468427,1.595817227559816,0
62,M,Urban,Tablet,Video,17,1500.985937080215,1.149615886238203,1
57,M,Suburban,Desktop,Text,13,1647.7712350956326,0.44788394956679267,0
44,M,Rural,Tablet,Video,14,1197.747594912562,0.7750319579789939,0
38,M,Rural,Desktop,Banner,12,849.6010007803152,0.2620264953844488,0
22,M,Rural,Mobile,Banner,8,1265.7940046617614,0.6157748384735147,0
52,F,Urban,Mobile,Banner,18,1873.8151784543797,0.49354289305605503,0
38,M,Suburban,Desktop,Video,0,1525.0767061487968,0.6202332642011034,0
21,F,Suburban,Mobile,Text,7,2259.728612094689,1.62589600765053,0
33,M,Suburban,Mobile,Text,15,2597.5771146674206,0.25207848397776145,0
48,M,Rural,Mobile,Video,22,1026.7860148239852,1.3008294927735322,0
43,F,Suburban,Mobile,Banner,6,640.7153233132783,0.7720317803354766,0
52,F,Suburban,Tablet,Banner,15,2977.10503715051,1.0191597772474674,0
23,M,Rural,Mobile,Video,12,2706.6143141323796,0.5043460329874091,0
50,F,Urban,Tablet,Video,12,1162.8006656160042,1.9117205903425907,0
38,F,Urban,Mobile,Banner,19,906.5417658126225,1.360914188459106,1
33,M,Rural,Desktop,Video,18,2877.5921393875083,0.48355302997813,0
64,M,Suburban,Desktop,Text,10,1081.0963525263364,1.0318118427544383,0
56,M,Urban,Tablet,Text,15,1054.7241767661153,0.39512463154698774,0
51,F,Urban,Desktop,Video,8,774.6003849500669,1.8280718845426807,0
59,M,Urban,Tablet,Banner,12,1219.7518589371607,0.9947757184926409,0
32,M,Rural,Mobile,Text,18,2602.517549426301,0.24046068500405654,0
23,F,Urban,Desktop,Video,22,1924.572004447087,0.3866300614984103,0
19,M,Suburban,Tablet,Banner,22,729.9622177637342,1.0459438847688145,0
41,F,Rural,Tablet,Video,9,2918.53607276314,0.4734772131694911,0
45,F,Rural,Mobile,Video,6,1848.7477396439303,1.4510866810187375,0
18,M,Urban,Mobile,Video,16,1541.7471990978327,0.9091237645653977,0
18,F,Suburban,Desktop,Video,9,2460.615427394325,1.1722967524474068,0
45,F,Rural,Tablet,Video,1,1900.8738487039432,1.2745242146576485,0
53,M,Urban,Mobile,Banner,17,2739.421242284437,1.9012862024494614,0
37,F,Suburban,Desktop,Text,15,2255.8791726162667,1.873778628378045,0
25,M,Suburban,Tablet,Banner,2,2170.5844051656154,0.8141558032360662,0
18,M,Rural,Mobile,Text,19,1344.365687433957,1.8020262967826526,0
43,M,Urban,Desktop,Video,0,2974.535736192087,1.9885563506478534,0
60,M,Suburban,Desktop,Video,4,2129.8029522137485,1.7717295725038062,0
42,M,Rural,Mobile,Banner,0,1604.6980287362435,0.1965671818469802,0
27,F,Rural,Mobile,Banner,6,868.7707529116815,0.721572472108759,0
29,F,Rural,Tablet,Text,22,1889.0989118328048,0.3083533875145885,0
58,F,Rural,Tablet,Video,17,2165.62414427235,1.3995494897556267,0
24,M,Rural,Mobile,Banner,3,1428.6660396885468,0.7641552989553343,0
29,M,Suburban,Desktop,Video,8,661.4776930221742,0.45822886169579513,0
64,M,Rural,Mobile,Video,0,2496.024646338024,0.49372816324658697,0
57,M,Urban,Tablet,Video,21,2134.9403686418646,0.8127587509459223,0
34,F,Urban,Tablet,Text,0,2211.4109781096713,1.2315567980581843,0
22,F,Suburban,Mobile,Video,5,1112.6209106631886,1.393798985467027,0
31,M,Rural,Tablet,Text,16,826.7537582256009,0.14130228785220889,0
51,M,Rural,Desktop,Banner,15,1630.1961150061175,1.9642953229023918,0
34,M,Suburban,Tablet,Banner,18,1103.2220536511027,0.17742371015851063,0
52,F,Rural,Desktop,Video,3,2452.4381460072145,1.962297319499924,0
18,F,Rural,Tablet,Video,9,1829.8998673460303,0.6108796949046841,0
53,M,Urban,Desktop,Text,15,830.0957986318224,1.7953125983913059,0
32,M,Rural,Mobile,Video,20,990.6408997540834,1.7722986875225433,0
36,F,Suburban,Desktop,Video,6,2717.1308341345407,1.0197576835757733,0
59,F,Urban,Mobile,Video,1,2079.0434958548303,1.527150913741025,0
22,M,Suburban,Tablet,Text,21,1501.3911336882693,1.362716787608813,0
36,M,Suburban,Desktop,Text,19,2301.941607104921,1.6616333894591016,0
60,M,Rural,Desktop,Video,21,2522.183346488082,1.1565128077780642,0
56,F,Rural,Tablet,Video,6,786.0547940042071,0.739481805566517,0
22,M,Urban,Tablet,Banner,6,2604.952537168298,0.8932718713531903,0
29,F,Suburban,Desktop,Text,4,2866.3638798148118,0.36480211766859805,0
36,M,Suburban,Mobile,Banner,22,725.0265523379577,0.6452384486198683,0
64,M,Rural,Tablet,Video,14,1310.1859163189383,1.938052575365509,0
29,M,Suburban,Desktop,Video,18,919.836886140093,0.915632525133121,0
53,F,Suburban,Tablet,Video,9,1574.8824384770317,1.4556531931536616,0
29,M,Suburban,Tablet,Video,4,1050.2976834002434,0.6905566147641045,0
35,F,Suburban,Mobile,Text,4,1405.9839161165578,1.4671086695853808,0
60,M,Suburban,Mobile,Video,17,1104.9111119223603,1.0059578011597061,0
51,F,Urban,Mobile,Banner,3,508.98860395752877,1.5987910587036696,0
50,M,Suburban,Desktop,Banner,13,547.6285051664485,0.858542728944264,0
35,F,Suburban,Tablet,Banner,17,1787.2615982243806,1.9323807294775375,0
46,M,Urban,Mobile,Text,8,1783.9530028959944,0.44997478612930064,0
62,F,Rural,Desktop,Banner,16,590.1843924137108,1.0603906009426354,0
22,F,Rural,Mobile,Text,11,2248.6604789397497,0.41217578129881394,0
42,M,Urban,Mobile,Text,17,567.2087841329405,0.6000592260608791,0
41,F,Urban,Tablet,Video,15,1716.4242114065794,1.0866220172213399,0
46,F,Rural,Desktop,Text,23,1488.0312865750743,0.4328967601611876,0
55,M,Suburban,Tablet,Text,2,2707.5012860695874,0.3056853015303014,1
50,F,Suburban,Mobile,Text,18,1941.1621702853536,1.7099441314814834,0
27,M,Urban,Tablet,Video,9,2556.054236432472,0.7945170323033018,0
54,M,Suburban,Desktop,Video,21,2995.8345143117854,1.4518586618303873,0
50,F,Urban,Mobile,Video,20,943.5068396561456,1.0110746309979408,0
40,F,Rural,Mobile,Banner,19,656.8752833467126,1.517680701333818,0
28,F,Suburban,Mobile,Banner,6,2436.190427653856,0.5974729060597754,0
41,F,Rural,Mobile,Text,0,2078.9865678288434,0.28806370823785943,0
41,F,Suburban,Desktop,Banner,0,2085.3594766521246,1.092646137138193,1
24,M,Suburban,Tablet,Video,14,1290.6434872548318,1.306122414568432,0
38,M,Suburban,Desktop,Banner,0,756.1101985629873,1.9029822044426616,0
37,F,Urban,Mobile,Video,23,2303.0225417234647,1.569088159549892,0
27,F,Rural,Desktop,Banner,8,1858.3371584510435,1.7615533773232837,0
42,F,Urban,Mobile,Video,13,1753.7469255706876,1.4868436067836261,0
64,F,Urban,Mobile,Banner,12,2339.9351099825662,1.9901217704774905,0
53,F,Rural,Tablet,Text,18,2971.540638868187,1.5073015103662029,0
64,M,Rural,Mobile,Banner,15,2350.5658646952506,1.3412521088513587,0
32,M,Urban,Desktop,Banner,16,2836.474573417758,0.7018274112035068,0
61,M,Urban,Desktop,Text,8,1496.33420331937,0.5691738558890527,0
57,F,Urban,Tablet,Text,13,2745.1986905271997,0.6302387668533294,0
57,F,Rural,Tablet,Video,2,2318.3699918555662,0.15142369322205207,0
23,F,Urban,Mobile,Text,8,1429.1916851923368,0.545141441479917,0
54,M,Rural,Mobile,Banner,19,1772.3183846177167,0.642298806661931,0
19,M,Urban,Mobile,Video,0,1005.9911415922879,0.2626280751155459,0
29,M,Rural,Mobile,Banner,4,703.34687645611,0.12203138211487363,0
21,M,Urban,Desktop,Video,22,1668.5843770492866,1.0552463459911492,0
40,F,Suburban,Mobile,Video,5,2983.037537496341,0.44408367320453535,0
30,F,Suburban,Tablet,Text,19,2676.122516004934,0.5418751650975425,0
34,F,Rural,Desktop,Banner,13,541.5385091278531,1.9637098145151675,0
48,F,Rural,Desktop,Video,9,2924.6037022034166,0.3819728929925623,0
33,F,Suburban,Mobile,Video,7,1672.3458884283086,0.19481558952728548,0
58,F,Rural,Mobile,Video,14,947.2886180270277,1.6677580912310979,0
43,M,Rural,Desktop,Video,0,2787.206876302212,0.614247989046555,0
45,F,Suburban,Tablet,Text,15,2812.136869521427,1.0588436302209063,0
18,F,Urban,Mobile,Text,19,2617.2988903451514,1.6837096158375637,0
64,F,Rural,Desktop,Banner,6,2053.2089393969463,1.0628341070969478,0
29,F,Rural,Desktop,Video,21,1091.466717983862,1.7965883216350695,0
54,F,Urban,Mobile,Banner,0,1102.4057542662767,1.3611529938996605,0
37,F,Urban,Tablet,Banner,4,2913.944672040413,1.2711491693699435,1
19,F,Rural,Desktop,Text,21,1197.020866047907,1.5375133308809636,0
53,F,Rural,Desktop,Video,9,1556.2309786381168,0.515850527859388,1
32,M,Urban,Desktop,Text,20,2382.068696470532,0.4264961949382847,0
55,M,Rural,Mobile,Video,4,2558.7414216147527,1.6966673937593835,0
39,M,Urban,Desktop,Video,7,1528.4719290929938,1.8102339536738725,0
61,F,Urban,Desktop,Banner,5,1489.075384980753,0.40502642144052203,0
49,M,Rural,Mobile,Banner,9,1392.4689687763107,1.1091729772351773,0
37,F,Rural,Tablet,Text,13,1470.9364709082968,0.42195955313630795,0
53,M,Urban,Desktop,Text,7,2395.765184654028,0.15769887270633945,0
50,M,Rural,Mobile,Video,5,654.8558179896614,1.0504021819571325,0
32,F,Urban,Tablet,Banner,8,2500.396555182395,1.2426316619020028,0
63,F,Suburban,Mobile,Banner,14,1037.0560404292687,0.9912985183183481,0
20,F,Suburban,Tablet,Video,15,903.6755740650156,1.5848767401523536,0
46,F,Urban,Mobile,Text,23,801.9296527556096,0.5388626231618654,0
64,M,Urban,Tablet,Video,23,1088.927855268953,1.8488041192353821,0
44,M,Rural,Tablet,Banner,0,2584.672231601968,1.170016059758405,0
22,F,Urban,Mobile,Text,13,1844.9310594379685,1.1116074441169619,0
48,M,Urban,Desktop,Video,19,1172.4138136058664,0.9598278297013787,0
39,M,Rural,Tablet,Banner,17,964.8652571019477,0.5086828575291115,0
52,M,Rural,Mobile,Text,6,2423.844247536232,0.6380684025121864,0
24,F,Suburban,Desktop,Video,11,1763.7425756838825,1.1501389158103825,0
23,F,Urban,Desktop,Text,9,800.7006405484674,1.509615713170634,0
43,F,Urban,Mobile,Video,14,1438.0098804242475,0.36750001818035705,0
18,M,Suburban,Mobile,Banner,21,1612.4143950002162,1.0929700457315497,0
36,F,Urban,Tablet,Video,6,1384.8783699868036,0.15733036266917919,0
24,F,Rural,Mobile,Video,4,1162.965806810097,0.44825960821514255,0
53,M,Urban,Desktop,Banner,10,1322.5997743917492,1.6269430669271356,0
29,F,Rural,Mobile,Text,2,2347.419794014443,0.6249647780794073,0
37,F,Urban,Desktop,Text,3,2882.616882123745,0.6374934183639307,0
40,F,Suburban,Desktop,Banner,10,564.6117611167884,1.1089234040778184,0
42,M,Rural,Mobile,Banner,14,2067.046925806342,0.8053286805405514,0
47,F,Rural,Desktop,Text,14,681.9666509781987,1.6984168827045714,0
46,M,Suburban,Desktop,Banner,16,1005.4305890135985,0.9625523113230126,0
48,M,Rural,Tablet,Text,10,1861.00486281317,1.7263541721984073,0
35,M,Suburban,Desktop,Banner,20,2484.8156147582513,0.1169716535588946,0
58,M,Urban,Tablet,Banner,5,1588.9445736054738,1.6361116388976198,0
36,M,Suburban,Tablet,Banner,6,2698.675724206227,0.15516367865209507,0
21,M,Urban,Tablet,Banner,10,2289.4116215713857,1.752107880226999,0
18,F,Rural,Tablet,Banner,23,984.3571047072828,1.908098143454524,0
58,F,Rural,Desktop,Banner,4,2215.527184476779,1.7839526897522782,0
32,M,Suburban,Desktop,Text,0,1295.9719699365296,1.7926846819185904,0
25,M,Urban,Mobile,Banner,20,2416.773446313773,1.1515893196721974,0
32,F,Suburban,Tablet,Video,0,1076.5082657914786,1.898858547952281,0
32,F,Rural,Desktop,Text,12,861.2458695691537,0.32896108400532564,0
56,F,Rural,Tablet,Video,23,2094.3682616182045,0.31281920151124776,0
39,M,Urban,Tablet,Banner,1,2041.552774281859,0.6240791135445461,0
35,M,Urban,Mobile,Text,17,1933.7772435305806,1.13799076403242,0
33,F,Rural,Tablet,Video,5,1107.9823500778166,0.41935404675525767,0
19,M,Rural,Desktop,Banner,13,1014.9530172528047,1.7690107780764817,0
53,M,Urban,Desktop,Text,10,2781.1024686710325,0.5950016612304115,0
37,M,Suburban,Desktop,Banner,4,1831.649325825616,1.837954619520347,0
33,M,Suburban,Desktop,Video,21,1516.3415950162362,0.6436413645438664,0
20,F,Urban,Tablet,Text,18,2548.6524516410464,0.3632103751193112,1
47,M,Urban,Desktop,Text,12,626.9545965840584,1.5115924326746,0
19,M,Urban,Mobile,Text,11,2189.988187588745,0.19702606266180003,0
52,M,Rural,Tablet,Text,8,868.5486234073179,1.5794096398714859,0
43,M,Suburban,Desktop,Text,3,1065.332343583454,1.8755947624069769,0
22,F,Urban,Desktop,Video,5,2098.6600770885298,0.5391543589388174,0
19,M,Suburban,Mobile,Text,3,1199.2252835493919,1.6457241149067607,0
37,M,Rural,Tablet,Text,21,2445.0776395429784,1.8446425660773411,0
51,F,Rural,Mobile,Banner,0,1796.4481331997606,0.7143855580927909,0
51,M,Urban,Mobile,Text,16,1307.4508018801148,1.5802141736951172,0
37,M,Urban,Desktop,Video,16,2661.580855863143,0.2892670732896847,0
42,M,Urban,Desktop,Video,9,2072.088757999001,1.7449733597269206,0
37,M,Urban,Mobile,Video,17,1553.1560618599678,0.9837783797707538,0
42,F,Suburban,Tablet,Banner,22,1633.5450049909919,0.5708217735686002,0
31,F,Urban,Tablet,Text,13,1171.4308215705987,1.1000633015541277,0
64,F,Suburban,Tablet,Video,2,771.1884133622308,0.5890738707051365,0
61,M,Rural,Mobile,Text,16,1256.4562459150366,1.6156269070144436,0
60,M,Rural,Tablet,Video,23,1160.7790028502027,0.7114015965103858,0
60,F,Suburban,Desktop,Video,23,1339.2486574403868,0.23890825060067025,1
56,F,Suburban,Mobile,Video,3,1672.9181833967189,0.16660360176224565,0
29,M,Urban,Mobile,Banner,22,657.5852238842001,0.5941266986994961,0
22,M,Urban,Mobile,Text,1,764.997998431648,1.1110112604759417,0
19,M,Urban,Tablet,Text,14,2323.58344148163,1.306534232876427,0
33,M,Rural,Tablet,Text,5,958.4962333109329,1.06169829234141,0
47,M,Suburban,Desktop,Text,8,1347.4287502444035,1.4273356813760112,0
64,M,Suburban,Tablet,Video,6,2092.367387120834,1.394122882644238,0
60,M,Suburban,Tablet,Text,21,2942.361321351487,1.190848452304419,0
55,M,Suburban,Tablet,Banner,9,832.47772876661,1.3955829883665263,0
62,M,Urban,Tablet,Banner,1,2393.4218958820557,1.7374511172248708,0
59,M,Urban,Desktop,Banner,19,1728.1996568285847,0.17656399828625802,0
41,F,Suburban,Desktop,Text,13,734.411892179435,1.6824102972069426,1
47,M,Urban,Desktop,Banner,5,922.4591632469255,0.7764022130577735,0
54,M,Rural,Tablet,Video,4,2235.6234217662745,0.6805495582262177,0
56,M,Urban,Tablet,Banner,4,2698.650857946622,1.7399458431770938,0
28,F,Rural,Mobile,Text,19,530.3089065036785,1.2530766983822945,0
